is_rumor,thread,in_reply_tweet,tweet_id,is_source_tweet,in_reply_user,hashtags_count,retweet_count,favorite_count,mentions_count,user.tweets_count,user.verified,user.followers_count,user.friends_count,sentimentscore,rumor_spreaders_intensity_score
12,6.96385E+18,6.96965E+18,6.96997E+18,0,12854027957,1,3,16,31,58333,0,1582,2555,0.375,0.000205715
12,6.53209E+18,6.53266E+18,6.53268E+18,0,11543863428,0,0,1,15,5109344,0,79199,27174,1.3,2.34864E-06
12,7.02962E+18,7.02973E+18,7.02975E+18,0,8764322385,0,0,16,33,798000,0,23822,4977,1.62508658,1.50376E-05
12,6.64251E+18,6.08899E+18,6.64254E+18,1,3030031294,2,307,27,18,54075,0,24667,4160,0.686363636,0.000221914
12,7.34905E+18,7.34951E+18,7.34954E+18,0,15666465321,3,1,2,51,121818,0,2130,2994,1.03,9.85076E-05
12,6.53263E+18,6.53408E+18,6.53411E+18,0,18263604727,0,3,3,27,172768,0,572595,401738,-0.361255411,6.94573E-05
11,6.39446E+18,6.39446E+18,6.39451E+18,0,815585430,0,0,0,11,1210,0,77,165,-0.591666667,0.009090909
11,2.19064E+19,2.13568E+19,2.19099E+19,1,58776719324,23,591,308,102,2106809,0,439725,383617,1.723202261,5.22117E-06
11,5.98804E+18,5.9882E+18,5.98825E+18,0,1113541541,2,0,1,21,165796,0,1870,4840,-0.0875,6.63466E-05
11,1.09654E+19,1.09654E+19,1.09655E+19,0,11106351728,11,3,1,21,114661,0,5554,8650,0.887012987,0.000095935
11,8.13891E+18,8.13896E+18,8.13905E+18,0,3806878335,2,2,3,33,146117,0,8542,11541,1.919791667,7.52821E-05
11,5.98701E+18,5.98748E+18,5.9875E+18,0,27882034619,0,2,6,12,197537,0,15286,2614,0.495454545,5.56858E-05
11,1.25323E+19,1.25325E+19,1.25331E+19,0,1446566675,12,13,9,33,702767,23,311774,21071,1.649545455,1.56524E-05
11,5.5043E+18,5.50436E+18,5.50436E+18,0,15897939684,0,0,0,34,62672,0,308,506,1.694444444,0.000175517
11,5.50321E+18,5.50327E+18,5.50327E+18,0,21594819452,0,0,0,20,68134,0,8888,15037,0.129166667,0.000161447
11,6.96398E+18,4.64276E+18,6.96407E+18,4,3208095249,4,195,84,14,394860,0,539228,26988,-0.036916667,0.000027858
11,6.08447E+18,6.08459E+18,6.08461E+18,0,331417436,0,0,9,20,16970,0,738,1826,1.040416667,0.000648203
11,5.50313E+18,5.52384E+18,5.52388E+18,0,12371922847,1,0,2,28,335956,0,12485,21030,0.827380952,3.27424E-05
11,5.77444E+18,5.24959E+18,5.77456E+18,0,11493696794,0,0,0,26,3278,0,149,644,2.784970238,0.003355705
11,5.50369E+18,5.50472E+18,5.50504E+18,0,1989632720,0,0,1,12,3234,0,209,748,0.975,0.003401361
11,5.50438E+18,5.50486E+18,5.50491E+18,0,12017764576,0,0,0,18,4972,0,946,1034,0.743287037,0.002212389
11,9.92956E+18,9.93248E+18,9.93263E+18,0,8389294007,3,4,3,37,2401174,0,50094,24186,1.572222222,4.58109E-06
11,5.98909E+18,5.99123E+18,5.99137E+18,0,7597985499,1,16,17,57,1469776,0,74456,74768,3.635714286,7.48413E-06
11,6.38357E+18,6.38362E+18,6.38364E+18,0,3454663331,0,0,2,32,76538,0,2365,7095,0.308333333,0.000143719
11,5.50315E+18,5.50363E+18,5.50371E+18,0,10876356071,0,0,1,20,57552,0,7205,6853,1.428571429,0.000191131
11,7.19042E+18,7.19053E+18,7.19055E+18,0,365756208,1,13,32,20,14180,0,1802,5025,-0.119047619,0.00077574
11,6.38388E+18,6.38395E+18,6.38396E+18,0,4276268139,0,0,2,21,64834,0,14264,18711,1.094126984,0.000169664
11,8.30253E+18,8.30253E+18,8.30254E+18,0,2527645292,14,6,2,15,164495,0,9124,1590,-1.075,6.68713E-05
11,6.081E+18,6.08113E+18,6.08114E+18,0,12285371914,0,3,17,28,15983,0,1484,2706,0.831641414,0.000688231
11,6.82505E+18,6.82529E+18,6.82537E+18,0,4736951497,0,15,20,23,653547,0,12955,16585,0.13125,1.68312E-05
11,6.32888E+18,6.329E+18,6.32922E+18,0,1756094169,0,0,3,28,31821,0,481,2880,-0.858333333,0.000345684
11,9.34509E+18,9.34509E+18,9.34511E+18,0,4830465978,10,12,6,17,229166,17,281867,8747,-0.9,4.80001E-05
11,5.1461E+19,5.14611E+19,5.14834E+19,0,20577456616,0,1,2,97,118070244,0,872292,0,0,9.31649E-08
11,6.53316E+18,6.53338E+18,6.53342E+18,0,8311968374,0,1,16,22,171229,0,3936,7860,-1.139962121,6.42415E-05
11,7.74056E+18,7.7406E+18,7.74061E+18,0,7184190839,3,3,11,20,775209,0,20614,13930,-0.7625,1.41897E-05
11,5.98818E+18,5.99146E+18,5.99179E+18,0,11978245884,0,0,0,12,386563,0,38261,846,-0.648484848,2.84559E-05
11,8.71162E+18,8.71272E+18,8.71289E+18,0,5274501477,0,0,1,17,18576,0,784,864,-1.108333333,0.000592162
11,5.98753E+18,5.98769E+18,5.9877E+18,0,1475723369,0,2,4,30,5478,0,1837,8041,1.409292929,0.002008032
11,7.48115E+18,6.40416E+18,7.48245E+18,2,12394664980,4,1229,276,21,111432,0,64275,7769,0.62202381,9.87149E-05
11,7.74811E+18,7.74832E+18,7.74859E+18,0,1836442090,13,0,0,27,171400,0,3981,1848,1.593412698,6.41774E-05
10,1.50147E+19,0,1.50147E+19,27,0,18,5352,1651,0,3407285,27,22366524,63579,0.102380952,2.93489E-06
10,6.5583E+18,6.55838E+18,6.5584E+18,0,5324217856,0,14,1,13,1298020,0,23188,6963,-0.126818182,7.70404E-06
10,1.82559E+19,1.82559E+19,1.82563E+19,0,5718224355,0,0,2,40,54450,0,7123,35712,0,0.000183655
10,5.00295E+18,5.003E+18,5.00309E+18,0,326151520,0,4,6,20,11424,0,1383,3916,-0.098214286,0.00087535
10,1.74981E+19,1.50033E+19,1.75025E+19,3,25196132038,12,1715,760,51,1880322,0,177539,47099,-1.456448413,5.31824E-06
10,7.73918E+18,7.73969E+18,7.73978E+18,0,25927319918,0,3,0,28,233126,0,3434,2142,-0.44469697,4.28953E-05
10,7.65412E+18,7.65465E+18,7.65467E+18,0,8908196836,0,4,19,47,894625,0,33660,26396,0.268308081,1.11779E-05
10,6.0834E+18,6.08676E+18,6.08712E+18,0,13978305919,1,0,12,27,122937,0,6742,12708,-2.4625,8.13425E-05
10,5.4438E+18,5.44708E+18,5.44708E+18,0,12760920260,0,0,0,10,204315,0,18550,9400,0.3,0.000048944
10,9.63603E+18,9.63644E+18,9.63686E+18,0,14402638745,10,1,0,28,91882,0,3436,4246,0.761111111,0.000108835
10,1.73913E+19,1.73913E+19,1.73919E+19,0,7115057011,0,0,1,43,660627,0,2159,612,-0.126212121,1.51371E-05
10,5.00335E+18,5.00375E+18,5.00381E+18,0,2402711417,0,2,4,32,23750,0,5420,15480,-0.245833333,0.000421053
10,6.48234E+18,6.48634E+18,6.48648E+18,0,1876135003,0,3,3,27,200830,0,3009,4099,-2.454166667,4.97934E-05
10,5.50261E+18,5.50265E+18,5.50273E+18,0,16486924540,0,0,0,21,3751,0,191,411,0.101111111,0.002665956
10,5.4433E+18,5.44336E+18,5.44337E+18,0,1785623676,0,2,0,12,265702,0,108946,7320,0.088888889,3.76361E-05
10,5.98837E+18,0,5.98837E+18,11,0,15,1750,762,1,323330,11,460606,4367,-0.878787879,3.09282E-05
10,8.78071E+18,8.78071E+18,8.78134E+18,0,6038222348,0,1,1,33,1771120,0,5469,48,0,5.64614E-06
10,5.00293E+18,5.00487E+18,5.00536E+18,0,6406385357,2,71,40,18,450920,0,1828785,1607760,-0.276785714,2.21769E-05
10,7.21624E+18,7.21627E+18,7.21657E+18,0,3114766806,6,0,2,23,1478923,0,18506,27612,-0.194903274,6.76168E-06
10,5.24989E+18,5.25004E+18,5.25004E+18,0,918652781,1,1,0,26,16215,0,500,2430,0.28139881,0.000616713
10,5.00309E+18,5.00693E+18,5.00704E+18,0,2339410016,0,0,0,10,83031,0,3160,2840,-0.95,0.000120437
10,6.47512E+18,1.0244E+18,6.47512E+18,10,1007734798,13,1636,641,2,94716,0,1252379,3535,1.825,0.000105579
10,5.44272E+18,5.44281E+18,5.44286E+18,0,7573399464,0,0,3,20,39364,0,5372,19394,0.25,0.000254039
10,5.24949E+18,3.14989E+18,5.24992E+18,0,11284359775,0,0,2,14,41670,0,550,2110,0.05,0.000239981
10,1.52181E+19,0,1.52181E+19,26,0,32,22966,9464,4,1490236,28,423262368,28707,-0.05518648,6.71035E-06
10,5.25029E+18,5.2504E+18,5.25041E+18,0,10709297650,1,0,0,14,8179,0,401,1101,-0.277777778,0.001222643
10,8.71003E+18,8.71003E+18,8.71005E+18,0,56596118,0,1,0,16,52976,0,6387,2576,0,0.000188765
10,1.48065E+19,1.48067E+19,1.48069E+19,0,5641144770,0,5,16,48,7998319,0,53355,7563,1.683363095,1.25026E-06
10,5.00347E+18,5.00356E+18,5.00358E+18,0,7151886310,0,1,2,13,15200,0,590,1810,-1.204761905,0.000657895
10,5.44483E+18,5.44504E+18,5.44508E+18,0,6338806478,3,0,1,13,3556,0,150,280,-0.632142857,0.002812148
10,1.89867E+19,9.98883E+17,1.89867E+19,23,1052892295,74,6078,1780,16,2281545,0,333222,25187,1.72212963,4.38299E-06
10,5.44359E+18,5.44359E+18,5.44452E+18,0,20975710,10,0,0,50,30640,0,2710,770,0,0.000326371
10,5.00386E+18,5.00394E+18,5.00395E+18,0,7687693058,0,1,3,24,83541,0,10356,13243,-0.475,0.000119702
10,5.52837E+18,5.52848E+18,5.52848E+18,0,10009657714,0,2,2,20,221640,0,7472,12578,-4,4.51182E-05
10,1.79475E+19,0,1.79475E+19,32,0,38,10801,5067,3,6170436,33,270575489,2013,1.590530303,1.62063E-06
10,5.55713E+18,5.53535E+17,5.55713E+18,7,28785486,20,1867,502,1,216002,11,1131613,388,-0.333333333,4.62959E-05
10,2.1825E+19,2.18262E+19,2.18267E+19,0,11248915836,0,0,9,79,136590,0,2764,2602,-1.163839286,7.32118E-05
10,5.00307E+18,4.50311E+18,5.00342E+18,1,860622707,2,230,53,19,190790,0,4943,5295,0.977777778,5.24136E-05
10,1.01542E+19,8.50357E+18,1.01544E+19,3,1695004184,5,1506,814,26,1255075,19,237089,131667,-0.279166667,7.96765E-06
9,1.03515E+19,0,1.03515E+19,19,0,21,3420,1061,2,1610817,19,5850590,33564,1.923063973,5.58723E-06
9,5.22288E+18,5.22346E+18,5.22349E+18,0,912233529,4,3,1,10,6701,0,2871,3501,0.148148148,0.001343083
9,9.91508E+18,9.91513E+18,9.91532E+18,0,8789094177,1,3,8,24,1392918,0,31510,36023,-1.919642857,6.46126E-06
9,5.24975E+18,5.2498E+18,5.24989E+18,0,470364170,0,2,2,12,29676,0,830,1380,1.125,0.000303275
9,4.97692E+18,4.97722E+18,4.97732E+18,0,9637348401,0,0,0,25,21316,0,169,3222,0.698863636,0.000422218
9,1.29888E+19,1.29898E+19,1.299E+19,0,28904609895,2,1,5,34,577845,0,5773,5458,0.788506494,1.55751E-05
9,4.72442E+18,4.72443E+18,4.72444E+18,0,276297786,0,1,0,19,42254,0,14430,3517,1.65,0.000212998
9,7.499E+18,7.49903E+18,7.49925E+18,0,3498186451,3,7,2,23,67265,0,4850,8443,1.073809524,0.000133799
9,1.25787E+19,1.25808E+19,1.25817E+19,0,18650034295,0,4,14,61,172724,0,4176,1681,1.675,5.21063E-05
9,1.70593E+19,0,1.70593E+19,31,0,0,9894,5156,2,5026916,31,452159745,30018,-1.018939394,1.79036E-06
9,5.44399E+18,5.44401E+18,5.44405E+18,0,5835353671,2,1,3,15,6615,0,124,120,0.350355114,0.001360544
9,5.44341E+18,5.44407E+18,5.44409E+18,0,6832048681,1,0,2,16,32312,0,2216,2952,-2.15,0.000278534
9,5.0029E+18,5.00364E+18,5.00382E+18,0,3101784140,0,0,2,12,115623,0,5726,13238,-0.104761905,7.78392E-05
9,5.22288E+18,5.22355E+18,5.22373E+18,0,3277245671,0,0,7,14,41452,0,3314,17892,-0.040378788,0.000217119
9,6.51685E+18,6.51857E+18,6.51882E+18,0,7445816856,0,2,3,35,1567283,0,140096,136609,0.558333333,5.74242E-06
9,4.50256E+18,4.50346E+18,4.50423E+18,0,833405227,8,22,14,9,122409,0,2151,3546,-0.9375,0.000073524
9,5.78678E+18,5.20784E+18,5.78985E+18,1,5541285828,1,56,24,53,1120529,0,98743,89545,0.375,8.03192E-06
9,4.98127E+18,4.98217E+18,4.98218E+18,0,19691993649,0,3,6,17,349482,0,2070,2865,0.546753247,2.57524E-05
9,4.50254E+18,2.50154E+18,4.50269E+18,2,217128244,11,456,166,5,189728,0,243376,8881,0.166666667,4.74363E-05
9,4.72468E+18,4.72479E+18,4.72482E+18,0,4931571339,0,0,4,22,88602,0,14988,7557,1.466666667,0.000101578
9,5.00302E+18,5.00309E+18,5.0031E+18,0,568511975,1,0,0,21,260091,0,4451,6952,0.00639881,3.46033E-05
9,4.98123E+18,4.98126E+18,4.98127E+18,0,3648870252,0,0,0,12,3851,0,190,666,-0.96010101,0.002337055
9,4.96666E+18,4.96666E+18,4.96671E+18,0,148621223,0,10,8,25,91761,0,4965,7318,-0.1,9.80809E-05
9,7.09323E+18,7.09325E+18,7.09326E+18,0,2393494448,0,2,19,21,946710,0,9050,4150,1.258333333,9.50661E-06
9,4.97514E+18,4.97518E+18,4.97519E+18,0,7876005210,0,0,4,23,15916,0,1180,2457,0.630681818,0.000565469
9,4.89853E+18,4.89876E+18,4.89878E+18,0,1425283513,0,0,0,14,201933,0,18738,17046,-0.955952381,4.45692E-05
9,6.69386E+18,6.69414E+18,6.69431E+18,0,7269049901,0,2,4,21,203125,0,23458,24778,0.483333333,4.43077E-05
9,1.68755E+19,1.68757E+19,1.68757E+19,0,16882364575,18,55,39,59,810220,0,53018,61489,0.985195707,1.11081E-05
9,4.89908E+18,4.9002E+18,4.90095E+18,0,849460670,2,0,0,21,6453,0,1179,2133,-1.25,0.0013947
9,5.37774E+18,5.37775E+18,5.37792E+18,0,6198944703,13,7,1,12,373421,0,22945,22569,-0.055555556,2.41015E-05
9,6.57933E+18,6.57933E+18,6.57934E+18,0,3989222481,8,34,10,12,735402,0,1286864,99791,-0.96046176,1.22382E-05
9,8.30202E+18,8.30207E+18,8.30211E+18,0,6395670807,0,0,2,33,18666,0,1135,8278,0.916666667,0.00048216
9,6.14161E+18,6.14161E+18,6.14162E+18,0,1585924891,5,1,1,12,12923,0,3786,5502,0.65,0.000696433
9,6.90854E+18,4.2558E+18,6.90864E+18,5,5996913213,4,605,313,10,782907,0,226575,11450,2.016666667,1.14956E-05
9,8.82086E+18,8.82088E+18,8.82091E+18,0,7203933181,0,7,7,26,349159,0,3421,2057,-1.050793651,2.57762E-05
9,4.50313E+18,4.50323E+18,4.50324E+18,0,5151220679,1,1,6,23,85212,0,1737,4788,0.566666667,0.000105619
9,4.89302E+18,4.89305E+18,4.89309E+18,0,4971264160,0,0,4,20,129628,0,3660,4848,-0.229464286,6.94294E-05
9,4.49444E+18,4.49601E+18,4.49605E+18,0,3577217757,0,0,0,29,41121,0,4545,9963,-0.655952381,0.000218866
9,1.42731E+19,1.31151E+19,1.42822E+19,2,12130242233,17,67,43,60,2638199,0,511694,560505,1.892261905,3.41142E-06
9,4.50358E+18,4.50367E+18,4.50368E+18,0,6204475303,1,0,0,15,24345,0,810,4122,0.568381076,0.000369686
9,4.90009E+18,4.90082E+18,4.9009E+18,0,1560215171,0,0,3,10,1998,0,54,423,-1.7125,0.004504505
9,5.22289E+18,5.2229E+18,5.22294E+18,0,7432914188,0,0,1,19,173061,0,152124,167298,0,5.20048E-05
9,1.04799E+19,1.04799E+19,1.04799E+19,0,6914140253,0,3,4,24,17487,0,544,4135,-0.112380952,0.000514668
9,4.89907E+18,4.89952E+18,4.89952E+18,0,8439866877,0,0,0,15,1041416,0,135804,1553,1.825,8.64208E-06
9,6.39826E+18,6.39834E+18,6.39882E+18,0,5361151932,2,6,2,24,322958,0,26952,26694,-0.55625,2.78674E-05
9,4.98136E+18,4.98148E+18,4.98155E+18,0,12444344514,1,0,1,16,1766,0,108,130,1.15,0.005096263
9,1.27523E+19,1.27526E+19,1.27529E+19,0,14501153349,11,0,2,28,2225210,0,41896,47801,2.959090909,4.04456E-06
9,4.89856E+18,4.89862E+18,4.89864E+18,0,9571654853,0,0,2,16,33384,0,19488,1806,1.2,0.00026959
9,6.61942E+18,6.61942E+18,6.6195E+18,0,1952400358,0,0,6,14,17584,0,688,766,0.186489899,0.000511829
9,4.7253E+18,4.72534E+18,4.72535E+18,0,10834673916,3,4,8,13,54630,0,1838,1574,1.125,0.000164745
9,4.50269E+18,4.50277E+18,4.50279E+18,0,137222390,0,0,0,16,6867,0,729,1908,1.244444444,0.001310616
9,4.90001E+18,4.90035E+18,4.90035E+18,0,9845474823,0,0,2,24,10152,0,27,45,-1.887053571,0.000886525
9,4.89884E+18,4.35473E+18,4.89905E+18,1,6236022694,1,108,93,9,4619888,0,319429,54055,-0.5125,1.9481E-06
9,4.9822E+18,4.98222E+18,4.98224E+18,0,4005285934,0,0,0,11,11763,0,2868,18000,0.17202381,0.000765111
9,4.7243E+18,4.19965E+18,4.72459E+18,1,2703379083,1,105,14,8,200120,0,11541,10330,1.3,0.000044973
9,5.46109E+18,5.46109E+18,5.46119E+18,0,7938010754,0,0,0,15,683778,0,13053,12689,0.334090909,1.31622E-05
9,6.50488E+18,1.50122E+18,6.50493E+18,5,390867204,10,2479,1205,3,1625783,0,540009,137713,-1.45,5.53579E-06
9,5.44383E+18,5.44388E+18,5.44398E+18,0,5730301402,3,0,6,25,47674,0,6391,3200,-0.927579365,0.000188782
9,4.8992E+18,4.35487E+18,4.89923E+18,1,1993081703,0,122,64,12,147741,0,292981,11591,-0.649206349,6.09174E-05
9,4.72468E+18,4.72473E+18,4.72475E+18,0,11470793499,0,0,0,36,20132,0,216,315,0.936363636,0.000447049
8,8.79042E+18,0,8.79042E+18,16,0,3,3361,1578,6,612345,16,3179163,75849,-1.048484848,1.30645E-05
8,5.44356E+18,5.44356E+18,5.44356E+18,0,145510850,0,2,2,11,125764,0,8543,9160,0,6.36112E-05
8,4.20022E+18,4.20033E+18,4.2006E+18,0,16340097862,0,7,16,22,33924,0,3600,2200,0.714880952,0.000235821
8,4.00223E+18,4.00243E+18,4.00253E+18,0,1610323204,0,7,9,18,1330960,0,88584,96912,0.840692641,6.0107E-06
8,4.00313E+18,4.00316E+18,4.00317E+18,0,1586816112,3,0,0,26,496,0,8,520,0.8,0.016129032
8,4.35444E+18,4.3545E+18,4.35452E+18,0,4126353476,0,5,10,15,16800,0,606,1280,-1.25,0.00047619
8,4.65046E+18,4.65345E+18,4.65345E+18,0,18995414104,0,0,6,43,4528,0,1408,1988,-0.5,0.001766784
8,4.42251E+18,4.42258E+18,4.4226E+18,0,19257614396,0,1,1,7,90391,0,28567,6861,0.35,8.85044E-05
8,4.00236E+18,4.00248E+18,4.0025E+18,0,10579183899,0,0,2,17,512,0,40,264,0.927083333,0.015625
8,5.47948E+18,5.47948E+18,5.4795E+18,0,1139690321,0,10,20,14,280649,0,4210,2943,-0.461111111,2.85054E-05
8,4.35463E+18,4.35478E+18,4.35493E+18,0,5209928782,2,0,2,20,20128,0,184,360,-0.116666667,0.000397456
8,4.42257E+18,4.4226E+18,4.4226E+18,0,1330519916,0,1,2,16,4576,0,382,1192,-0.09375,0.001748252
8,4.19948E+18,4.1996E+18,4.19962E+18,0,714971317,0,0,0,15,15624,0,528,1128,1.19375,0.000512033
8,6.55853E+18,6.55859E+18,6.55866E+18,0,4745234742,13,2,5,16,1284369,0,49022,40012,-0.853503788,6.22874E-06
8,6.00445E+18,6.0048E+18,6.00492E+18,0,9610491591,0,0,0,20,29532,0,2497,4898,1.05,0.000270893
8,5.15084E+18,4.57075E+18,5.15107E+18,1,2436342869,2,241,69,10,1091611,0,113726,6191,-0.113888889,7.32862E-06
8,4.62701E+19,4.62717E+19,4.62727E+19,0,68242287789,0,9,13,162,1682603,0,117457,125551,26.48035714,4.75454E-06
8,4.89941E+18,4.90103E+18,4.90114E+18,0,1258599162,0,0,2,9,317,0,27,241,1.481666667,0.025236593
8,7.68748E+18,7.68754E+18,7.68761E+18,0,2260212683,5,7,5,29,670981,0,63529,69506,-1.849553571,1.19228E-05
8,4.85284E+18,4.8529E+18,4.85293E+18,0,6594618445,0,1,4,33,78179,0,15278,15299,-0.8,0.000102329
8,4.35494E+18,4.35506E+18,4.35506E+18,0,6074196833,0,19,33,15,368472,0,7552,16008,-0.345099432,2.17113E-05
8,4.65037E+18,4.06909E+18,4.6504E+18,1,6581360092,2,83,33,10,232686,0,14981,768,-0.1,3.43811E-05
8,7.49448E+18,7.49615E+18,7.49623E+18,0,4884828616,0,1,4,40,666569,0,8590,6420,1.325,1.20018E-05
8,1.04547E+19,1.04548E+19,1.04549E+19,0,9462159880,0,4,6,35,65462,0,360,532,1.556481481,0.000122208
8,7.69831E+18,7.69858E+18,7.69861E+18,0,18216671192,0,4,15,26,467695,0,3921,1298,0.672420635,1.71052E-05
8,4.42468E+18,4.4248E+18,4.42497E+18,0,4298134167,0,0,7,11,139550,0,7774,5355,0.35,5.73271E-05
8,4.42781E+18,4.42784E+18,4.42789E+18,0,13985786415,1,0,0,24,912,0,73,768,0.5,0.00877193
8,4.64256E+18,4.6455E+18,4.64606E+18,0,1898723692,0,1,1,22,984,0,688,3712,1.105555556,0.008130081
8,9.35815E+18,9.35995E+18,9.36052E+18,0,22729792083,0,7,13,33,38726,0,532,690,0.97245671,0.00020658
8,4.19952E+18,4.19955E+18,4.19956E+18,0,1444231436,0,0,0,8,36520,0,2360,2360,0.972348485,0.000219058
8,4.35453E+18,4.35529E+18,4.35604E+18,0,2186062274,0,0,0,15,45680,0,14128,15992,0.8,0.000175131
8,4.19967E+18,4.19973E+18,4.19974E+18,0,10174924840,0,0,0,10,17468,0,804,1043,-0.070833333,0.00045798
8,7.74703E+18,7.74704E+18,7.74704E+18,0,23245583614,0,0,0,14,72760,0,144,532,1.171428571,0.000109951
8,4.20037E+18,4.20275E+18,4.20334E+18,0,2026077409,1,0,0,16,114819,0,2474,4747,-0.088230519,6.96749E-05
8,9.90118E+18,9.90118E+18,9.90124E+18,0,423571594,11,4,4,18,4548056,0,71225,27111,1.358585859,1.75899E-06
8,4.85421E+18,4.85424E+18,4.85432E+18,0,655614435,0,1,0,9,32683,0,974,4678,-0.476851852,0.000244776
8,4.20025E+18,4.20027E+18,4.20027E+18,0,10619198457,0,0,4,13,34095,0,2722,2848,0.334090909,0.000234639
8,8.92452E+18,8.92452E+18,8.92454E+18,0,527045538,7,4,2,17,755830,0,24666,11798,-0.960714286,1.05844E-05
8,4.00334E+18,4.00339E+18,4.00341E+18,0,4927709756,1,0,2,15,19112,0,1704,1504,0.327751323,0.000418585
8,4.8992E+18,4.8992E+18,4.89922E+18,0,3036777145,0,30,15,12,21356,0,818,1748,0.073263889,0.000374602
8,6.0321E+18,6.03212E+18,6.03215E+18,0,6515469557,1,2,3,22,691842,0,19598,16892,0.613888889,1.15633E-05
8,7.18668E+18,7.18764E+18,7.18771E+18,0,7183115378,0,16,20,21,22574,0,735,887,1.023690476,0.00035439
8,4.42246E+18,4.42264E+18,4.42266E+18,0,4886143916,0,1,7,17,94060,0,2536,2528,0.208333333,8.50521E-05
8,4.98188E+18,4.98188E+18,4.98189E+18,0,602438346,0,1,0,10,12105,0,858,630,4.910714286,0.000660884
8,2.13807E+19,2.02814E+19,2.13886E+19,2,32245437032,14,228,138,92,1211611,0,105816,47261,-1.483250661,6.60278E-06
8,4.35447E+18,4.35461E+18,4.35463E+18,0,7455915531,0,3,2,14,5326,0,344,1032,0.9625,0.001502065
8,4.42836E+18,4.42836E+18,4.42837E+18,0,77209856,0,0,0,16,528,0,64,952,0,0.015151515
8,5.95166E+18,5.95187E+18,5.95188E+18,0,3931080815,0,2,5,17,606871,0,17469,19871,1.472395833,1.31824E-05
8,6.64134E+18,6.64134E+18,6.64139E+18,0,2189527479,11,0,0,18,802292,0,29474,32285,-0.925,9.97143E-06
8,8.84489E+18,7.73933E+18,8.84495E+18,2,28639855145,1,464,157,25,1932113,16,985944,41527,1.695238095,4.14054E-06
8,5.31707E+18,5.31733E+18,5.31738E+18,0,11663564525,0,5,17,24,474663,0,66979,63765,0.075,1.68541E-05
8,4.72458E+18,4.72458E+18,4.72461E+18,0,61774384,35,14,5,9,27149,0,2690,488,0.770299145,0.00029467
8,1.7961E+19,1.39677E+19,1.79627E+19,4,9132083083,13,1956,800,46,4499205,0,134084,93886,1.106547619,1.77809E-06
8,4.2005E+18,4.20052E+18,4.20053E+18,0,16454746148,6,0,1,13,113346,0,5106,6080,0.016666667,7.05803E-05
8,4.00252E+18,4.00259E+18,4.00262E+18,0,3272891458,0,1,2,18,10172,0,3160,4868,0.25,0.000786473
8,4.97878E+18,4.97966E+18,4.98163E+18,0,9240695186,9,5,5,26,52621,0,3569,10124,1.95,0.000152031
8,4.0553E+18,4.0553E+18,4.05532E+18,0,11422290809,0,7,4,24,386781,0,6294,15972,0.633333333,2.06835E-05
8,4.90883E+18,4.90915E+18,4.90923E+18,0,6897238157,0,0,0,19,244933,0,12447,14443,0.8,0.000032662
8,4.35464E+18,4.35473E+18,4.35473E+18,0,2139452640,5,3,3,13,4688,0,416,672,0.151515152,0.001706485
8,7.00479E+18,7.00512E+18,7.00653E+18,0,7571386581,21,2,5,35,53071,0,2250,4434,2.306051587,0.000150741
8,9.45034E+18,9.4506E+18,9.45065E+18,0,19605703199,0,18,39,33,51984,0,1134,5408,-0.978174603,0.000153894
8,4.42234E+18,4.42239E+18,4.42242E+18,0,9725345509,0,3,0,22,229022,0,11914,5758,0,3.49311E-05
8,4.20037E+18,4.20282E+18,4.20294E+18,0,2303488968,0,0,2,32,23327,0,2371,2405,-0.158333333,0.00034295
8,3.98787E+18,1.99398E+18,3.98792E+18,2,3325972642,5,1326,380,10,449811,0,22703,7201,-0.85,1.77852E-05
8,3.9968E+18,3.99717E+18,3.9972E+18,0,2654295074,1,0,2,22,30520,0,2760,3008,1.500595238,0.000262123
8,4.35594E+18,4.35594E+18,4.35595E+18,0,618335179,15,0,0,12,509320,0,30232,3688,0.405454545,1.57072E-05
8,4.97105E+18,0,4.97105E+18,9,0,4,3458,1630,3,5658,9,136882,3453,-0.393398268,0.001413927
8,8.24142E+18,8.24142E+18,8.24146E+18,0,4661690726,10,10,3,20,1014750,0,13962,29683,0.210369318,7.88372E-06
8,4.42246E+18,4.42323E+18,4.42333E+18,0,3669920948,0,0,0,14,416,0,152,232,-1.758333333,0.019230769
8,1.0887E+19,1.08871E+19,1.08872E+19,0,14761657472,0,1,0,34,19840,0,1192,16860,0,0.000403226
8,4.00287E+18,1.00077E+18,4.00294E+18,3,4390810132,6,2057,719,2,54615,8,2020812,2314,-1.14,0.00014648
7,4.00304E+18,4.00306E+18,4.00316E+18,0,692105578,0,0,0,15,75640,0,17198,6576,0.516666667,9.25436E-05
7,5.44301E+18,0,5.44301E+18,10,0,8,2233,446,1,551929,10,2306352,3950,0.45,1.26828E-05
7,6.08186E+18,6.08194E+18,6.08231E+18,0,10198713404,0,14,10,36,369238,0,421180,427693,-3.175,0.000018958
7,4.35606E+18,4.35609E+18,4.35609E+18,0,2909110009,0,6,11,28,42964,0,1208,2311,0.420454545,0.000162927
7,3.8717E+18,3.87181E+18,3.87182E+18,0,2628384105,1,1,1,13,56672,0,5628,13972,0.425,0.000123518
7,9.92523E+18,9.92552E+18,9.9256E+18,0,3534269496,2,1,2,40,273665,0,26147,36010,-4.323484848,2.55787E-05
